filepath,label
..\data\binario\Apto\Atento_04998.jpg,Apto
..\data\binario\Apto\Atento_03102.jpg,Apto
..\data\binario\Apto\Atento_00316.jpg,Apto
..\data\binario\NoApto\Bostezo_01463.jpg,NoApto
..\data\binario\Apto\Atento_04827.jpg,Apto
..\data\binario\Apto\Atento_01005.jpg,Apto
..\data\binario\Apto\Atento_03545.jpg,Apto
..\data\binario\NoApto\Bostezo_00188.jpg,NoApto
..\data\binario\Apto\Atento_04966.jpg,Apto
..\data\binario\Apto\Atento_04837.jpg,Apto
..\data\binario\Apto\Atento_01220.jpg,Apto
..\data\binario\NoApto\Bostezo_02725.jpg,NoApto
..\data\binario\NoApto\Bostezo_02527.jpg,NoApto
..\data\binario\Apto\Atento_01265.jpg,Apto
..\data\binario\Apto\Atento_04819.jpg,Apto
..\data\binario\Apto\Atento_04013.jpg,Apto
..\data\binario\NoApto\Bostezo_01221.jpg,NoApto
..\data\binario\NoApto\Bostezo_00407.jpg,NoApto
..\data\binario\Apto\Atento_04825.jpg,Apto
..\data\binario\Apto\Atento_04761.jpg,Apto
..\data\binario\Apto\Atento_02342.jpg,Apto
..\data\binario\NoApto\Bostezo_01054.jpg,NoApto
..\data\binario\NoApto\Bostezo_02770.jpg,NoApto
..\data\binario\Apto\Atento_04022.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01147.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00271.jpg,NoApto
..\data\binario\NoApto\Bostezo_00713.jpg,NoApto
..\data\binario\NoApto\Bostezo_00204.jpg,NoApto
..\data\binario\NoApto\Bostezo_01793.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00731.jpg,NoApto
..\data\binario\NoApto\Bostezo_01996.jpg,NoApto
..\data\binario\Apto\Atento_03162.jpg,Apto
..\data\binario\Apto\Atento_01044.jpg,Apto
..\data\binario\Apto\Atento_00171.jpg,Apto
..\data\binario\NoApto\Bostezo_00796.jpg,NoApto
..\data\binario\Apto\Atento_02921.jpg,Apto
..\data\binario\NoApto\Bostezo_02539.jpg,NoApto
..\data\binario\Apto\Atento_04759.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01195.jpg,NoApto
..\data\binario\NoApto\Bostezo_02740.jpg,NoApto
..\data\binario\NoApto\Bostezo_00461.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00034.jpg,NoApto
..\data\binario\Apto\Atento_03915.jpg,Apto
..\data\binario\NoApto\Bostezo_03280.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00325.jpg,NoApto
..\data\binario\Apto\Atento_01231.jpg,Apto
..\data\binario\NoApto\Bostezo_00852.jpg,NoApto
..\data\binario\Apto\Atento_00269.jpg,Apto
..\data\binario\Apto\Atento_04675.jpg,Apto
..\data\binario\Apto\Atento_03026.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00119.jpg,NoApto
..\data\binario\Apto\Atento_01842.jpg,Apto
..\data\binario\Apto\Atento_01049.jpg,Apto
..\data\binario\NoApto\Bostezo_02382.jpg,NoApto
..\data\binario\Apto\Atento_04622.jpg,Apto
..\data\binario\Apto\Atento_00217.jpg,Apto
..\data\binario\Apto\Atento_00607.jpg,Apto
..\data\binario\Apto\Atento_00904.jpg,Apto
..\data\binario\Apto\Atento_01690.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00649.jpg,NoApto
..\data\binario\Apto\Atento_00831.jpg,Apto
..\data\binario\NoApto\Bostezo_00013.jpg,NoApto
..\data\binario\Apto\Atento_02350.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00152.jpg,NoApto
..\data\binario\Apto\Atento_01873.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01132.jpg,NoApto
..\data\binario\Apto\Atento_00609.jpg,Apto
..\data\binario\Apto\Atento_04301.jpg,Apto
..\data\binario\Apto\Atento_00541.jpg,Apto
..\data\binario\NoApto\Bostezo_01640.jpg,NoApto
..\data\binario\Apto\Atento_02370.jpg,Apto
..\data\binario\Apto\Atento_00188.jpg,Apto
..\data\binario\NoApto\Bostezo_01675.jpg,NoApto
..\data\binario\Apto\Atento_03273.jpg,Apto
..\data\binario\Apto\Atento_00095.jpg,Apto
..\data\binario\NoApto\Bostezo_00168.jpg,NoApto
..\data\binario\NoApto\Bostezo_00512.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00061.jpg,NoApto
..\data\binario\NoApto\Bostezo_00229.jpg,NoApto
..\data\binario\NoApto\Bostezo_01693.jpg,NoApto
..\data\binario\NoApto\Bostezo_02367.jpg,NoApto
..\data\binario\Apto\Atento_02639.jpg,Apto
..\data\binario\Apto\Atento_01198.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01263.jpg,NoApto
..\data\binario\Apto\Atento_03492.jpg,Apto
..\data\binario\NoApto\Bostezo_02524.jpg,NoApto
..\data\binario\Apto\Atento_02234.jpg,Apto
..\data\binario\Apto\Atento_02088.jpg,Apto
..\data\binario\Apto\Atento_02751.jpg,Apto
..\data\binario\Apto\Atento_01109.jpg,Apto
..\data\binario\Apto\Atento_02441.jpg,Apto
..\data\binario\Apto\Atento_01474.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00022.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00355.jpg,NoApto
..\data\binario\Apto\Atento_03663.jpg,Apto
..\data\binario\Apto\Atento_02030.jpg,Apto
..\data\binario\Apto\Atento_01780.jpg,Apto
..\data\binario\NoApto\Bostezo_02777.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01237.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00397.jpg,NoApto
..\data\binario\Apto\Atento_01159.jpg,Apto
..\data\binario\Apto\Atento_03339.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01049.jpg,NoApto
..\data\binario\NoApto\Bostezo_00711.jpg,NoApto
..\data\binario\NoApto\Bostezo_00023.jpg,NoApto
..\data\binario\NoApto\Bostezo_00035.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00245.jpg,NoApto
..\data\binario\NoApto\Bostezo_01503.jpg,NoApto
..\data\binario\Apto\Atento_01826.jpg,Apto
..\data\binario\NoApto\Bostezo_00678.jpg,NoApto
..\data\binario\Apto\Atento_00299.jpg,Apto
..\data\binario\Apto\Atento_04640.jpg,Apto
..\data\binario\Apto\Atento_04868.jpg,Apto
..\data\binario\NoApto\Bostezo_00825.jpg,NoApto
..\data\binario\Apto\Atento_04073.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00919.jpg,NoApto
..\data\binario\NoApto\Bostezo_00948.jpg,NoApto
..\data\binario\Apto\Atento_02210.jpg,Apto
..\data\binario\Apto\Atento_01534.jpg,Apto
..\data\binario\NoApto\Bostezo_00107.jpg,NoApto
..\data\binario\Apto\Atento_01068.jpg,Apto
..\data\binario\NoApto\Bostezo_00503.jpg,NoApto
..\data\binario\NoApto\Bostezo_00280.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01301.jpg,NoApto
..\data\binario\NoApto\Bostezo_00595.jpg,NoApto
..\data\binario\NoApto\Bostezo_01069.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00330.jpg,NoApto
..\data\binario\Apto\Atento_04677.jpg,Apto
..\data\binario\NoApto\Bostezo_00306.jpg,NoApto
..\data\binario\NoApto\Bostezo_01653.jpg,NoApto
..\data\binario\Apto\Atento_00564.jpg,Apto
..\data\binario\Apto\Atento_00582.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01075.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00404.jpg,NoApto
..\data\binario\Apto\Atento_01830.jpg,Apto
..\data\binario\Apto\Atento_03379.jpg,Apto
..\data\binario\Apto\Atento_03614.jpg,Apto
..\data\binario\NoApto\Bostezo_02750.jpg,NoApto
..\data\binario\NoApto\Bostezo_02923.jpg,NoApto
..\data\binario\Apto\Atento_04510.jpg,Apto
..\data\binario\Apto\Atento_02134.jpg,Apto
..\data\binario\Apto\Atento_03002.jpg,Apto
..\data\binario\Apto\Atento_02404.jpg,Apto
..\data\binario\Apto\Atento_04907.jpg,Apto
..\data\binario\Apto\Atento_03206.jpg,Apto
..\data\binario\Apto\Atento_00948.jpg,Apto
..\data\binario\Apto\Atento_02149.jpg,Apto
..\data\binario\Apto\Atento_02623.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00391.jpg,NoApto
..\data\binario\NoApto\Bostezo_03132.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01329.jpg,NoApto
..\data\binario\Apto\Atento_04267.jpg,Apto
..\data\binario\Apto\Atento_04526.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00046.jpg,NoApto
..\data\binario\NoApto\Bostezo_00743.jpg,NoApto
..\data\binario\Apto\Atento_04354.jpg,Apto
..\data\binario\Apto\Atento_00884.jpg,Apto
..\data\binario\Apto\Atento_04385.jpg,Apto
..\data\binario\NoApto\Bostezo_00618.jpg,NoApto
..\data\binario\NoApto\Bostezo_01220.jpg,NoApto
..\data\binario\NoApto\Bostezo_00347.jpg,NoApto
..\data\binario\Apto\Atento_00358.jpg,Apto
..\data\binario\NoApto\Bostezo_01509.jpg,NoApto
..\data\binario\NoApto\Bostezo_03421.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00707.jpg,NoApto
..\data\binario\Apto\Atento_02930.jpg,Apto
..\data\binario\NoApto\Bostezo_01600.jpg,NoApto
..\data\binario\Apto\Atento_01056.jpg,Apto
..\data\binario\Apto\Atento_00350.jpg,Apto
..\data\binario\Apto\Atento_01829.jpg,Apto
..\data\binario\NoApto\Bostezo_02644.jpg,NoApto
..\data\binario\Apto\Atento_02578.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00717.jpg,NoApto
..\data\binario\Apto\Atento_03920.jpg,Apto
..\data\binario\Apto\Atento_04040.jpg,Apto
..\data\binario\Apto\Atento_01090.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00296.jpg,NoApto
..\data\binario\Apto\Atento_02308.jpg,Apto
..\data\binario\Apto\Atento_02447.jpg,Apto
..\data\binario\NoApto\Bostezo_01179.jpg,NoApto
..\data\binario\Apto\Atento_03608.jpg,Apto
..\data\binario\Apto\Atento_03945.jpg,Apto
..\data\binario\NoApto\Bostezo_02379.jpg,NoApto
..\data\binario\NoApto\Bostezo_01778.jpg,NoApto
..\data\binario\Apto\Atento_03902.jpg,Apto
..\data\binario\Apto\Atento_00705.jpg,Apto
..\data\binario\NoApto\Bostezo_01023.jpg,NoApto
..\data\binario\Apto\Atento_01832.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00785.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00925.jpg,NoApto
..\data\binario\Apto\Atento_00441.jpg,Apto
..\data\binario\Apto\Atento_01670.jpg,Apto
..\data\binario\NoApto\Bostezo_03276.jpg,NoApto
..\data\binario\Apto\Atento_01316.jpg,Apto
..\data\binario\NoApto\Bostezo_03070.jpg,NoApto
..\data\binario\Apto\Atento_00348.jpg,Apto
..\data\binario\Apto\Atento_02520.jpg,Apto
..\data\binario\Apto\Atento_01162.jpg,Apto
..\data\binario\NoApto\Bostezo_03481.jpg,NoApto
..\data\binario\NoApto\Bostezo_01421.jpg,NoApto
..\data\binario\NoApto\Bostezo_01337.jpg,NoApto
..\data\binario\NoApto\Bostezo_01615.jpg,NoApto
..\data\binario\Apto\Atento_01601.jpg,Apto
..\data\binario\Apto\Atento_01627.jpg,Apto
..\data\binario\Apto\Atento_02488.jpg,Apto
..\data\binario\NoApto\Bostezo_01733.jpg,NoApto
..\data\binario\Apto\Atento_04783.jpg,Apto
..\data\binario\NoApto\Bostezo_02472.jpg,NoApto
..\data\binario\Apto\Atento_01688.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00135.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00217.jpg,NoApto
..\data\binario\Apto\Atento_01704.jpg,Apto
..\data\binario\NoApto\Bostezo_02613.jpg,NoApto
..\data\binario\NoApto\Bostezo_02759.jpg,NoApto
..\data\binario\Apto\Atento_03501.jpg,Apto
..\data\binario\Apto\Atento_02316.jpg,Apto
..\data\binario\Apto\Atento_03013.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00900.jpg,NoApto
..\data\binario\Apto\Atento_00801.jpg,Apto
..\data\binario\Apto\Atento_02596.jpg,Apto
..\data\binario\Apto\Atento_03231.jpg,Apto
..\data\binario\NoApto\Bostezo_02715.jpg,NoApto
..\data\binario\Apto\Atento_00279.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00142.jpg,NoApto
..\data\binario\NoApto\Bostezo_00545.jpg,NoApto
..\data\binario\Apto\Atento_03562.jpg,Apto
..\data\binario\Apto\Atento_00694.jpg,Apto
..\data\binario\NoApto\Bostezo_00661.jpg,NoApto
..\data\binario\Apto\Atento_01801.jpg,Apto
..\data\binario\Apto\Atento_02873.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01228.jpg,NoApto
..\data\binario\Apto\Atento_03384.jpg,Apto
..\data\binario\Apto\Atento_04004.jpg,Apto
..\data\binario\Apto\Atento_03722.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00270.jpg,NoApto
..\data\binario\Apto\Atento_02915.jpg,Apto
..\data\binario\NoApto\Bostezo_02958.jpg,NoApto
..\data\binario\Apto\Atento_01898.jpg,Apto
..\data\binario\Apto\Atento_03910.jpg,Apto
..\data\binario\Apto\Atento_00389.jpg,Apto
..\data\binario\NoApto\Bostezo_01331.jpg,NoApto
..\data\binario\NoApto\Bostezo_00613.jpg,NoApto
..\data\binario\NoApto\Bostezo_01868.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00282.jpg,NoApto
..\data\binario\Apto\Atento_04468.jpg,Apto
..\data\binario\Apto\Atento_03475.jpg,Apto
..\data\binario\Apto\Atento_01000.jpg,Apto
..\data\binario\NoApto\Bostezo_03368.jpg,NoApto
..\data\binario\NoApto\Bostezo_03227.jpg,NoApto
..\data\binario\Apto\Atento_02818.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00080.jpg,NoApto
..\data\binario\Apto\Atento_02770.jpg,Apto
..\data\binario\Apto\Atento_01175.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00759.jpg,NoApto
..\data\binario\Apto\Atento_01196.jpg,Apto
..\data\binario\NoApto\Bostezo_01805.jpg,NoApto
..\data\binario\NoApto\Bostezo_03082.jpg,NoApto
..\data\binario\Apto\Atento_01153.jpg,Apto
..\data\binario\NoApto\Bostezo_01602.jpg,NoApto
..\data\binario\NoApto\Bostezo_01803.jpg,NoApto
..\data\binario\Apto\Atento_03138.jpg,Apto
..\data\binario\NoApto\Bostezo_00814.jpg,NoApto
..\data\binario\Apto\Atento_02182.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00149.jpg,NoApto
..\data\binario\Apto\Atento_01554.jpg,Apto
..\data\binario\Apto\Atento_00785.jpg,Apto
..\data\binario\NoApto\Bostezo_00290.jpg,NoApto
..\data\binario\Apto\Atento_03317.jpg,Apto
..\data\binario\Apto\Atento_00660.jpg,Apto
..\data\binario\Apto\Atento_00679.jpg,Apto
..\data\binario\NoApto\Bostezo_03233.jpg,NoApto
..\data\binario\Apto\Atento_00748.jpg,Apto
..\data\binario\Apto\Atento_03414.jpg,Apto
..\data\binario\NoApto\Bostezo_01017.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00860.jpg,NoApto
..\data\binario\NoApto\Bostezo_00491.jpg,NoApto
..\data\binario\Apto\Atento_02473.jpg,Apto
..\data\binario\Apto\Atento_02312.jpg,Apto
..\data\binario\NoApto\Bostezo_03259.jpg,NoApto
..\data\binario\Apto\Atento_02875.jpg,Apto
..\data\binario\NoApto\Bostezo_01215.jpg,NoApto
..\data\binario\Apto\Atento_03262.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01166.jpg,NoApto
..\data\binario\NoApto\Bostezo_00638.jpg,NoApto
..\data\binario\Apto\Atento_00295.jpg,Apto
..\data\binario\Apto\Atento_03956.jpg,Apto
..\data\binario\NoApto\Bostezo_01875.jpg,NoApto
..\data\binario\NoApto\Bostezo_02588.jpg,NoApto
..\data\binario\Apto\Atento_00112.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00823.jpg,NoApto
..\data\binario\Apto\Atento_03989.jpg,Apto
..\data\binario\NoApto\Bostezo_01619.jpg,NoApto
..\data\binario\NoApto\Bostezo_01925.jpg,NoApto
..\data\binario\Apto\Atento_03393.jpg,Apto
..\data\binario\Apto\Atento_04509.jpg,Apto
..\data\binario\NoApto\Bostezo_02337.jpg,NoApto
..\data\binario\Apto\Atento_01517.jpg,Apto
..\data\binario\Apto\Atento_01746.jpg,Apto
..\data\binario\NoApto\Bostezo_01328.jpg,NoApto
..\data\binario\Apto\Atento_03106.jpg,Apto
..\data\binario\Apto\Atento_02293.jpg,Apto
..\data\binario\Apto\Atento_04996.jpg,Apto
..\data\binario\NoApto\Bostezo_00455.jpg,NoApto
..\data\binario\Apto\Atento_01211.jpg,Apto
..\data\binario\NoApto\Bostezo_00591.jpg,NoApto
..\data\binario\NoApto\Bostezo_02198.jpg,NoApto
..\data\binario\Apto\Atento_01916.jpg,Apto
..\data\binario\Apto\Atento_04152.jpg,Apto
..\data\binario\Apto\Atento_00802.jpg,Apto
..\data\binario\NoApto\Bostezo_01263.jpg,NoApto
..\data\binario\NoApto\Bostezo_00142.jpg,NoApto
..\data\binario\NoApto\Bostezo_03033.jpg,NoApto
..\data\binario\Apto\Atento_01034.jpg,Apto
..\data\binario\Apto\Atento_04411.jpg,Apto
..\data\binario\NoApto\Bostezo_02564.jpg,NoApto
..\data\binario\Apto\Atento_03679.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00038.jpg,NoApto
..\data\binario\Apto\Atento_04865.jpg,Apto
..\data\binario\Apto\Atento_03907.jpg,Apto
..\data\binario\Apto\Atento_00912.jpg,Apto
..\data\binario\Apto\Atento_03145.jpg,Apto
..\data\binario\Apto\Atento_03000.jpg,Apto
..\data\binario\Apto\Atento_03359.jpg,Apto
..\data\binario\Apto\Atento_02018.jpg,Apto
..\data\binario\Apto\Atento_02820.jpg,Apto
..\data\binario\Apto\Atento_01737.jpg,Apto
..\data\binario\NoApto\Bostezo_03118.jpg,NoApto
..\data\binario\Apto\Atento_00810.jpg,Apto
..\data\binario\Apto\Atento_03459.jpg,Apto
..\data\binario\Apto\Atento_04314.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00289.jpg,NoApto
..\data\binario\Apto\Atento_00560.jpg,Apto
..\data\binario\NoApto\Bostezo_00116.jpg,NoApto
..\data\binario\Apto\Atento_02458.jpg,Apto
..\data\binario\Apto\Atento_01763.jpg,Apto
..\data\binario\Apto\Atento_03336.jpg,Apto
..\data\binario\NoApto\Bostezo_00716.jpg,NoApto
..\data\binario\NoApto\Bostezo_00410.jpg,NoApto
..\data\binario\NoApto\Bostezo_03060.jpg,NoApto
..\data\binario\NoApto\Bostezo_03058.jpg,NoApto
..\data\binario\NoApto\Bostezo_02297.jpg,NoApto
..\data\binario\Apto\Atento_01264.jpg,Apto
..\data\binario\NoApto\Bostezo_02935.jpg,NoApto
..\data\binario\NoApto\Bostezo_00065.jpg,NoApto
..\data\binario\NoApto\Bostezo_02793.jpg,NoApto
..\data\binario\Apto\Atento_03172.jpg,Apto
..\data\binario\NoApto\Bostezo_03053.jpg,NoApto
..\data\binario\Apto\Atento_01926.jpg,Apto
..\data\binario\NoApto\Bostezo_01891.jpg,NoApto
..\data\binario\Apto\Atento_02282.jpg,Apto
..\data\binario\Apto\Atento_04525.jpg,Apto
..\data\binario\Apto\Atento_03779.jpg,Apto
..\data\binario\NoApto\Bostezo_02335.jpg,NoApto
..\data\binario\Apto\Atento_03190.jpg,Apto
..\data\binario\NoApto\Bostezo_01659.jpg,NoApto
..\data\binario\NoApto\Bostezo_01817.jpg,NoApto
..\data\binario\NoApto\Bostezo_03329.jpg,NoApto
..\data\binario\Apto\Atento_04854.jpg,Apto
..\data\binario\Apto\Atento_02631.jpg,Apto
..\data\binario\NoApto\Bostezo_00832.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01168.jpg,NoApto
..\data\binario\Apto\Atento_01350.jpg,Apto
..\data\binario\NoApto\Bostezo_02171.jpg,NoApto
..\data\binario\Apto\Atento_00366.jpg,Apto
..\data\binario\Apto\Atento_00442.jpg,Apto
..\data\binario\NoApto\Bostezo_00231.jpg,NoApto
..\data\binario\NoApto\Bostezo_01024.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00124.jpg,NoApto
..\data\binario\NoApto\Bostezo_03136.jpg,NoApto
..\data\binario\NoApto\Bostezo_00395.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01326.jpg,NoApto
..\data\binario\Apto\Atento_01051.jpg,Apto
..\data\binario\Apto\Atento_02366.jpg,Apto
..\data\binario\Apto\Atento_03694.jpg,Apto
..\data\binario\Apto\Atento_04785.jpg,Apto
..\data\binario\NoApto\Bostezo_01139.jpg,NoApto
..\data\binario\NoApto\Bostezo_02276.jpg,NoApto
..\data\binario\Apto\Atento_01935.jpg,Apto
..\data\binario\NoApto\Bostezo_00651.jpg,NoApto
..\data\binario\NoApto\Bostezo_00336.jpg,NoApto
..\data\binario\NoApto\Bostezo_02627.jpg,NoApto
..\data\binario\Apto\Atento_04905.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00779.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00425.jpg,NoApto
..\data\binario\Apto\Atento_01731.jpg,Apto
..\data\binario\NoApto\Bostezo_01724.jpg,NoApto
..\data\binario\Apto\Atento_01498.jpg,Apto
..\data\binario\Apto\Atento_01583.jpg,Apto
..\data\binario\Apto\Atento_00774.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00682.jpg,NoApto
..\data\binario\NoApto\Bostezo_00087.jpg,NoApto
..\data\binario\Apto\Atento_00144.jpg,Apto
..\data\binario\Apto\Atento_02887.jpg,Apto
..\data\binario\Apto\Atento_04192.jpg,Apto
..\data\binario\Apto\Atento_01521.jpg,Apto
..\data\binario\NoApto\Bostezo_00655.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00181.jpg,NoApto
..\data\binario\Apto\Atento_03793.jpg,Apto
..\data\binario\Apto\Atento_02699.jpg,Apto
..\data\binario\NoApto\Bostezo_03470.jpg,NoApto
..\data\binario\Apto\Atento_03061.jpg,Apto
..\data\binario\Apto\Atento_01340.jpg,Apto
..\data\binario\NoApto\Bostezo_01026.jpg,NoApto
..\data\binario\Apto\Atento_03828.jpg,Apto
..\data\binario\NoApto\Bostezo_01241.jpg,NoApto
..\data\binario\Apto\Atento_02373.jpg,Apto
..\data\binario\NoApto\Bostezo_02249.jpg,NoApto
..\data\binario\Apto\Atento_04006.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00073.jpg,NoApto
..\data\binario\Apto\Atento_03642.jpg,Apto
..\data\binario\NoApto\Bostezo_01595.jpg,NoApto
..\data\binario\NoApto\Bostezo_01120.jpg,NoApto
..\data\binario\Apto\Atento_04562.jpg,Apto
..\data\binario\Apto\Atento_02411.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00618.jpg,NoApto
..\data\binario\Apto\Atento_04103.jpg,Apto
..\data\binario\NoApto\Bostezo_00267.jpg,NoApto
..\data\binario\Apto\Atento_03077.jpg,Apto
..\data\binario\NoApto\Bostezo_03215.jpg,NoApto
..\data\binario\Apto\Atento_02934.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00706.jpg,NoApto
..\data\binario\Apto\Atento_02579.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00373.jpg,NoApto
..\data\binario\Apto\Atento_00842.jpg,Apto
..\data\binario\Apto\Atento_00274.jpg,Apto
..\data\binario\NoApto\Bostezo_00750.jpg,NoApto
..\data\binario\Apto\Atento_03669.jpg,Apto
..\data\binario\NoApto\Bostezo_03417.jpg,NoApto
..\data\binario\NoApto\Bostezo_00899.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00500.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00440.jpg,NoApto
..\data\binario\NoApto\Bostezo_02495.jpg,NoApto
..\data\binario\Apto\Atento_00473.jpg,Apto
..\data\binario\Apto\Atento_01073.jpg,Apto
..\data\binario\NoApto\Bostezo_02227.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00769.jpg,NoApto
..\data\binario\Apto\Atento_04922.jpg,Apto
..\data\binario\Apto\Atento_03859.jpg,Apto
..\data\binario\NoApto\Bostezo_01153.jpg,NoApto
..\data\binario\Apto\Atento_02348.jpg,Apto
..\data\binario\NoApto\Bostezo_02234.jpg,NoApto
..\data\binario\Apto\Atento_03656.jpg,Apto
..\data\binario\Apto\Atento_01980.jpg,Apto
..\data\binario\NoApto\Bostezo_02583.jpg,NoApto
..\data\binario\NoApto\Bostezo_00402.jpg,NoApto
..\data\binario\NoApto\Bostezo_02873.jpg,NoApto
..\data\binario\NoApto\Bostezo_00324.jpg,NoApto
..\data\binario\NoApto\Bostezo_01487.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00266.jpg,NoApto
..\data\binario\Apto\Atento_01607.jpg,Apto
..\data\binario\NoApto\Bostezo_02521.jpg,NoApto
..\data\binario\Apto\Atento_02432.jpg,Apto
..\data\binario\NoApto\Bostezo_02545.jpg,NoApto
..\data\binario\Apto\Atento_01304.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00370.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00817.jpg,NoApto
..\data\binario\NoApto\Bostezo_01632.jpg,NoApto
..\data\binario\Apto\Atento_02665.jpg,Apto
..\data\binario\NoApto\Bostezo_02724.jpg,NoApto
..\data\binario\Apto\Atento_03160.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01020.jpg,NoApto
..\data\binario\Apto\Atento_00037.jpg,Apto
..\data\binario\NoApto\Bostezo_02947.jpg,NoApto
..\data\binario\Apto\Atento_00426.jpg,Apto
..\data\binario\Apto\Atento_03721.jpg,Apto
..\data\binario\Apto\Atento_01106.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00031.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00971.jpg,NoApto
..\data\binario\NoApto\Bostezo_02985.jpg,NoApto
..\data\binario\Apto\Atento_04120.jpg,Apto
..\data\binario\Apto\Atento_04766.jpg,Apto
..\data\binario\NoApto\Bostezo_01438.jpg,NoApto
..\data\binario\Apto\Atento_01168.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00914.jpg,NoApto
..\data\binario\NoApto\Bostezo_00079.jpg,NoApto
..\data\binario\Apto\Atento_04956.jpg,Apto
..\data\binario\NoApto\Bostezo_01853.jpg,NoApto
..\data\binario\Apto\Atento_03873.jpg,Apto
..\data\binario\Apto\Atento_02649.jpg,Apto
..\data\binario\Apto\Atento_01171.jpg,Apto
..\data\binario\NoApto\Bostezo_00462.jpg,NoApto
..\data\binario\Apto\Atento_03770.jpg,Apto
..\data\binario\NoApto\Bostezo_00574.jpg,NoApto
..\data\binario\Apto\Atento_00619.jpg,Apto
..\data\binario\NoApto\Bostezo_03254.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01018.jpg,NoApto
..\data\binario\Apto\Atento_01949.jpg,Apto
